RequestID	OriginPort	DestinationPort	W_i_Earlist	LatestDestinationTime	LadenPaths	NumberOfLadenPath	EmptyPaths	NumberOfEmptyPath
5821	TANGER MED	SOUTHAMPTON	155	172	12685,12686	2	588,591,1226,1976,1978,1986,2617,3275,3278,3910,4704,4707,4710,4713,5408,6138,7072,7076,7083,7750,8394,8938,8945,9584,9587,10210,11061,11066,11071,11895,11900,11902,13391,14091	34
5822	TANGER MED	SOUTHAMPTON	162	179	12686,12687	2	590,593,1227,1979,1981,1988,2618,3277,3280,3911,4708,4711,4714,5409,6139,7075,7079,7085,7751,8395,8940,8946,9586,9589,10211,11064,11069,11073,11898,11903,13392,14092	32
5823	TANGER MED	SOUTHAMPTON	169	180	12687	1	592,595,1228,1982,1984,1989,2619,3279,3282,3912,4712,4715,5410,6140,7078,7082,7086,7752,8396,8942,8947,9588,9591,10212,11067,11072,11075,11901,13393,14093	30
5824	TANGER MED	SOUTHAMPTON	176	180	0	0	594,596,1229,1985,1987,1990,2620,3281,3283,3913,4716,5411,6141,7081,7084,7087,7753,8397,8944,8948,9590,9592,10213,11070,11074,11076,11904,13394,14094	29
5825	TANGER MED	THESSALONIKI	1	37	12688	1	0	0
5826	TANGER MED	THESSALONIKI	8	44	12690	1	0	0
5827	TANGER MED	THESSALONIKI	15	51	12692	1	0	0
5828	TANGER MED	THESSALONIKI	22	58	12694	1	0	0
5829	TANGER MED	THESSALONIKI	29	65	12696,12698	2	0	0
5830	TANGER MED	THESSALONIKI	36	72	12698,12699,12700,12702	4	556,1931,1935,3243,4639,4640,4641,4644,7025,7027,7031,8911,9552,11014,11015,11019,11849,11851,14074	19
5831	TANGER MED	THESSALONIKI	43	79	12702,12703,12704,12705,12707	5	557,559,1930,1938,3244,3246,4642,4645,4646,4649,5392,6122,7028,7032,7035,8378,8913,9553,9555,11017,11020,11023,11848,11852,11854,13375,14075	27
5832	TANGER MED	THESSALONIKI	50	86	12707,12708,12709,12711	4	558,561,1211,1932,1933,1941,2602,3245,3248,3895,4643,4647,4650,4653,5393,6123,7026,7030,7038,7735,8379,8909,8915,9554,9557,10195,11016,11021,11026,11850,11855,11857,13376,14076	34
5833	TANGER MED	THESSALONIKI	57	93	12711,12712,12713,12715	4	560,563,1212,1934,1936,1944,2603,3247,3250,3896,4648,4651,4654,4657,5394,6124,7029,7034,7041,7736,8380,8910,8917,9556,9559,10196,11018,11024,11029,11853,11858,11860,13377,14077	34
5834	TANGER MED	THESSALONIKI	64	100	12715,12716,12717,12719	4	562,565,1213,1937,1939,1947,2604,3249,3252,3897,4652,4655,4658,4661,5395,6125,7033,7037,7044,7737,8381,8912,8919,9558,9561,10197,11022,11027,11032,11856,11861,11863,13378,14078	34
5835	TANGER MED	THESSALONIKI	71	107	12719,12720,12721,12723	4	564,567,1214,1940,1942,1950,2605,3251,3254,3898,4656,4659,4662,4665,5396,6126,7036,7040,7047,7738,8382,8914,8921,9560,9563,10198,11025,11030,11035,11859,11864,11866,13379,14079	34
5836	TANGER MED	THESSALONIKI	78	114	12723,12724,12725,12727	4	566,569,1215,1943,1945,1953,2606,3253,3256,3899,4660,4663,4666,4669,5397,6127,7039,7043,7050,7739,8383,8916,8923,9562,9565,10199,11028,11033,11038,11862,11867,11869,13380,14080	34
5837	TANGER MED	THESSALONIKI	85	121	12727,12728,12729,12731	4	568,571,1216,1946,1948,1956,2607,3255,3258,3900,4664,4667,4670,4673,5398,6128,7042,7046,7053,7740,8384,8918,8925,9564,9567,10200,11031,11036,11041,11865,11870,11872,13381,14081	34
5838	TANGER MED	THESSALONIKI	92	128	12731,12732,12733,12735	4	570,573,1217,1949,1951,1959,2608,3257,3260,3901,4668,4671,4674,4677,5399,6129,7045,7049,7056,7741,8385,8920,8927,9566,9569,10201,11034,11039,11044,11868,11873,11875,13382,14082	34
5839	TANGER MED	THESSALONIKI	99	135	12735,12736,12737,12739	4	572,575,1218,1952,1954,1962,2609,3259,3262,3902,4672,4675,4678,4681,5400,6130,7048,7052,7059,7742,8386,8922,8929,9568,9571,10202,11037,11042,11047,11871,11876,11878,13383,14083	34
5840	TANGER MED	THESSALONIKI	106	142	12739,12740,12741,12743	4	574,577,1219,1955,1957,1965,2610,3261,3264,3903,4676,4679,4682,4685,5401,6131,7051,7055,7062,7743,8387,8924,8931,9570,9573,10203,11040,11045,11050,11874,11879,11881,13384,14084	34
5841	TANGER MED	THESSALONIKI	113	149	12743,12744,12745,12747	4	576,579,1220,1958,1960,1968,2611,3263,3266,3904,4680,4683,4686,4689,5402,6132,7054,7058,7065,7744,8388,8926,8933,9572,9575,10204,11043,11048,11053,11877,11882,11884,13385,14085	34
5842	TANGER MED	THESSALONIKI	120	156	12747,12748,12749,12751	4	578,581,1221,1961,1963,1971,2612,3265,3268,3905,4684,4687,4690,4693,5403,6133,7057,7061,7068,7745,8389,8928,8935,9574,9577,10205,11046,11051,11056,11880,11885,11887,13386,14086	34
5843	TANGER MED	THESSALONIKI	127	163	12751,12752,12753,12754	4	580,583,1222,1964,1966,1974,2613,3267,3270,3906,4688,4691,4694,4697,5404,6134,7060,7064,7071,7746,8390,8930,8937,9576,9579,10206,11049,11054,11059,11883,11888,11890,13387,14087	34
5844	TANGER MED	THESSALONIKI	134	170	12754	1	582,585,1223,1967,1969,1977,2614,3269,3272,3907,4692,4695,4698,4701,5405,6135,7063,7067,7074,7747,8391,8932,8939,9578,9581,10207,11052,11057,11062,11886,11891,11893,13388,14088	34
5845	TANGER MED	THESSALONIKI	141	177	0	0	584,587,1224,1970,1972,1980,2615,3271,3274,3908,4696,4699,4702,4705,5406,6136,7066,7070,7077,7748,8392,8934,8941,9580,9583,10208,11055,11060,11065,11889,11894,11896,13389,14089	34
5846	TANGER MED	THESSALONIKI	148	180	0	0	586,589,1225,1973,1975,1983,2616,3273,3276,3909,4700,4703,4706,4709,5407,6137,7069,7073,7080,7749,8393,8936,8943,9582,9585,10209,11058,11063,11068,11892,11897,11899,13390,14090	34
5847	TANGER MED	THESSALONIKI	155	180	0	0	588,591,1226,1976,1978,1986,2617,3275,3278,3910,4704,4707,4710,4713,5408,6138,7072,7076,7083,7750,8394,8938,8945,9584,9587,10210,11061,11066,11071,11895,11900,11902,13391,14091	34
5848	TANGER MED	THESSALONIKI	162	180	0	0	590,593,1227,1979,1981,1988,2618,3277,3280,3911,4708,4711,4714,5409,6139,7075,7079,7085,7751,8395,8940,8946,9586,9589,10211,11064,11069,11073,11898,11903,13392,14092	32
5849	TANGER MED	THESSALONIKI	169	180	0	0	592,595,1228,1982,1984,1989,2619,3279,3282,3912,4712,4715,5410,6140,7078,7082,7086,7752,8396,8942,8947,9588,9591,10212,11067,11072,11075,11901,13393,14093	30
5850	TANGER MED	THESSALONIKI	176	180	0	0	594,596,1229,1985,1987,1990,2620,3281,3283,3913,4716,5411,6141,7081,7084,7087,7753,8397,8944,8948,9590,9592,10213,11070,11074,11076,11904,13394,14094	29
5851	TANGER MED	VIGO	1	28	0	0	0	0
5852	TANGER MED	VIGO	8	35	0	0	0	0
5853	TANGER MED	VIGO	15	42	0	0	0	0
5854	TANGER MED	VIGO	22	49	0	0	0	0
5855	TANGER MED	VIGO	29	56	12760	1	0	0
5856	TANGER MED	VIGO	36	63	12760,12761,12762,12763	4	556,1931,1935,3243,4639,4640,4641,4644,7025,7027,7031,8911,9552,11014,11015,11019,11849,11851,14074	19
5857	TANGER MED	VIGO	43	70	12765,12766,12767	3	557,559,1930,1938,3244,3246,4642,4645,4646,4649,5392,6122,7028,7032,7035,8378,8913,9553,9555,11017,11020,11023,11848,11852,11854,13375,14075	27
5858	TANGER MED	VIGO	50	77	12769	1	558,561,1211,1932,1933,1941,2602,3245,3248,3895,4643,4647,4650,4653,5393,6123,7026,7030,7038,7735,8379,8909,8915,9554,9557,10195,11016,11021,11026,11850,11855,11857,13376,14076	34
5859	TANGER MED	VIGO	57	84	12771	1	560,563,1212,1934,1936,1944,2603,3247,3250,3896,4648,4651,4654,4657,5394,6124,7029,7034,7041,7736,8380,8910,8917,9556,9559,10196,11018,11024,11029,11853,11858,11860,13377,14077	34
5860	TANGER MED	VIGO	64	91	12773	1	562,565,1213,1937,1939,1947,2604,3249,3252,3897,4652,4655,4658,4661,5395,6125,7033,7037,7044,7737,8381,8912,8919,9558,9561,10197,11022,11027,11032,11856,11861,11863,13378,14078	34
5861	TANGER MED	VIGO	71	98	12775	1	564,567,1214,1940,1942,1950,2605,3251,3254,3898,4656,4659,4662,4665,5396,6126,7036,7040,7047,7738,8382,8914,8921,9560,9563,10198,11025,11030,11035,11859,11864,11866,13379,14079	34
5862	TANGER MED	VIGO	78	105	12777	1	566,569,1215,1943,1945,1953,2606,3253,3256,3899,4660,4663,4666,4669,5397,6127,7039,7043,7050,7739,8383,8916,8923,9562,9565,10199,11028,11033,11038,11862,11867,11869,13380,14080	34
5863	TANGER MED	VIGO	85	112	12779	1	568,571,1216,1946,1948,1956,2607,3255,3258,3900,4664,4667,4670,4673,5398,6128,7042,7046,7053,7740,8384,8918,8925,9564,9567,10200,11031,11036,11041,11865,11870,11872,13381,14081	34
5864	TANGER MED	VIGO	92	119	12781	1	570,573,1217,1949,1951,1959,2608,3257,3260,3901,4668,4671,4674,4677,5399,6129,7045,7049,7056,7741,8385,8920,8927,9566,9569,10201,11034,11039,11044,11868,11873,11875,13382,14082	34
5865	TANGER MED	VIGO	99	126	12783	1	572,575,1218,1952,1954,1962,2609,3259,3262,3902,4672,4675,4678,4681,5400,6130,7048,7052,7059,7742,8386,8922,8929,9568,9571,10202,11037,11042,11047,11871,11876,11878,13383,14083	34
5866	TANGER MED	VIGO	106	133	12785	1	574,577,1219,1955,1957,1965,2610,3261,3264,3903,4676,4679,4682,4685,5401,6131,7051,7055,7062,7743,8387,8924,8931,9570,9573,10203,11040,11045,11050,11874,11879,11881,13384,14084	34
5867	TANGER MED	VIGO	113	140	12787	1	576,579,1220,1958,1960,1968,2611,3263,3266,3904,4680,4683,4686,4689,5402,6132,7054,7058,7065,7744,8388,8926,8933,9572,9575,10204,11043,11048,11053,11877,11882,11884,13385,14085	34
5868	TANGER MED	VIGO	120	147	12789	1	578,581,1221,1961,1963,1971,2612,3265,3268,3905,4684,4687,4690,4693,5403,6133,7057,7061,7068,7745,8389,8928,8935,9574,9577,10205,11046,11051,11056,11880,11885,11887,13386,14086	34
5869	TANGER MED	VIGO	127	154	12791	1	580,583,1222,1964,1966,1974,2613,3267,3270,3906,4688,4691,4694,4697,5404,6134,7060,7064,7071,7746,8390,8930,8937,9576,9579,10206,11049,11054,11059,11883,11888,11890,13387,14087	34
5870	TANGER MED	VIGO	134	161	0	0	582,585,1223,1967,1969,1977,2614,3269,3272,3907,4692,4695,4698,4701,5405,6135,7063,7067,7074,7747,8391,8932,8939,9578,9581,10207,11052,11057,11062,11886,11891,11893,13388,14088	34
5871	TANGER MED	VIGO	141	168	0	0	584,587,1224,1970,1972,1980,2615,3271,3274,3908,4696,4699,4702,4705,5406,6136,7066,7070,7077,7748,8392,8934,8941,9580,9583,10208,11055,11060,11065,11889,11894,11896,13389,14089	34
5872	TANGER MED	VIGO	148	175	0	0	586,589,1225,1973,1975,1983,2616,3273,3276,3909,4700,4703,4706,4709,5407,6137,7069,7073,7080,7749,8393,8936,8943,9582,9585,10209,11058,11063,11068,11892,11897,11899,13390,14090	34
5873	TANGER MED	VIGO	155	180	0	0	588,591,1226,1976,1978,1986,2617,3275,3278,3910,4704,4707,4710,4713,5408,6138,7072,7076,7083,7750,8394,8938,8945,9584,9587,10210,11061,11066,11071,11895,11900,11902,13391,14091	34
5874	TANGER MED	VIGO	162	180	0	0	590,593,1227,1979,1981,1988,2618,3277,3280,3911,4708,4711,4714,5409,6139,7075,7079,7085,7751,8395,8940,8946,9586,9589,10211,11064,11069,11073,11898,11903,13392,14092	32
5875	TANGER MED	VIGO	169	180	0	0	592,595,1228,1982,1984,1989,2619,3279,3282,3912,4712,4715,5410,6140,7078,7082,7086,7752,8396,8942,8947,9588,9591,10212,11067,11072,11075,11901,13393,14093	30
5876	TANGER MED	VIGO	176	180	0	0	594,596,1229,1985,1987,1990,2620,3281,3283,3913,4716,5411,6141,7081,7084,7087,7753,8397,8944,8948,9590,9592,10213,11070,11074,11076,11904,13394,14094	29
5877	THESSALONIKI	AGADIR	1	34	0	0	0	0
5878	THESSALONIKI	AGADIR	8	41	0	0	0	0
5879	THESSALONIKI	AGADIR	15	48	12795	1	0	0
5880	THESSALONIKI	AGADIR	22	55	12795,12796,12797	3	0	0
5881	THESSALONIKI	AGADIR	29	62	12797,12798,12799	3	1991,4717,7088,7090,11077,11905	6
5882	THESSALONIKI	AGADIR	36	69	12799,12800,12801	3	597,1992,1993,3284,4718,4719,7089,7091,7093,9593,11078,11906,11907,12688	14
5883	THESSALONIKI	AGADIR	43	76	12801,12802,12803	3	598,599,1994,3285,3286,4720,4721,7092,7094,7096,9594,9595,11079,11908,12689,12690	16
5884	THESSALONIKI	AGADIR	50	83	12803,12804,12805	3	600,601,1995,3287,3288,4722,4723,7095,7097,7099,9596,9597,11080,11909,12691,12692	16
5885	THESSALONIKI	AGADIR	57	90	12805,12806,12807	3	602,603,1996,3289,3290,4724,4725,7098,7100,7102,9598,9599,11081,11910,12693,12694	16
5886	THESSALONIKI	AGADIR	64	97	12807,12808,12809	3	604,605,1997,3291,3292,4726,4727,5412,6142,7101,7103,7105,8398,8949,9600,9601,11082,11911,12695,12696,12698,14095	22
5887	THESSALONIKI	AGADIR	71	104	12809,12810,12811	3	606,607,1230,1998,2621,3293,3294,3914,4728,4729,5413,5414,5415,5416,6143,6144,6145,6146,7104,7106,7108,7754,8399,8400,8401,8402,8950,8951,8952,9602,9603,10214,11083,11912,12697,12699,12700,12702,14096,14097,14098	41
5888	THESSALONIKI	AGADIR	78	111	12811,12812,12813	3	608,609,1231,1232,1233,1234,1235,1999,2622,2623,2624,2625,2626,3295,3296,3915,3916,3917,3918,3919,4730,4731,5417,5418,5419,5420,5421,6147,6148,6149,6150,6151,7107,7109,7111,7755,7756,7757,7758,7759,8403,8404,8405,8406,8407,8953,8954,9604,9605,10215,10216,10217,10218,10219,11084,11913,12701,12703,12704,12705,12707,14099,14100,14101	64
5889	THESSALONIKI	AGADIR	85	118	12813,12814,12815	3	610,611,1236,1237,1238,2000,2627,2628,2629,3297,3298,3920,3921,3922,4732,4733,5422,5423,5424,5425,6152,6153,6154,6155,7110,7112,7114,7760,7761,7762,8408,8409,8410,8411,8955,8956,9606,9607,10220,10221,10222,11085,11914,12706,12708,12709,12711,14102,14103	49
5890	THESSALONIKI	AGADIR	92	125	12815,12816,12817	3	612,613,1239,1240,1241,2001,2630,2631,2632,3299,3300,3923,3924,3925,4734,4735,5426,5427,5428,5429,6156,6157,6158,6159,7113,7115,7117,7763,7764,7765,8412,8413,8414,8415,8957,8958,9608,9609,10223,10224,10225,11086,11915,12710,12712,12713,12715,14104,14105	49
5891	THESSALONIKI	AGADIR	99	132	12817,12818,12819	3	614,615,1242,1243,1244,2002,2633,2634,2635,3301,3302,3926,3927,3928,4736,4737,5430,5431,5432,5433,6160,6161,6162,6163,7116,7118,7120,7766,7767,7768,8416,8417,8418,8419,8959,8960,9610,9611,10226,10227,10228,11087,11916,12714,12716,12717,12719,14106,14107	49
5892	THESSALONIKI	AGADIR	106	139	12819,12820,12821	3	616,617,1245,1246,1247,2003,2636,2637,2638,3303,3304,3929,3930,3931,4738,4739,5434,5435,5436,5437,6164,6165,6166,6167,7119,7121,7123,7769,7770,7771,8420,8421,8422,8423,8961,8962,9612,9613,10229,10230,10231,11088,11917,12718,12720,12721,12723,14108,14109	49
5893	THESSALONIKI	AGADIR	113	146	12821,12822,12823	3	618,619,1248,1249,1250,2004,2639,2640,2641,3305,3306,3932,3933,3934,4740,4741,5438,5439,5440,5441,6168,6169,6170,6171,7122,7124,7126,7772,7773,7774,8424,8425,8426,8427,8963,8964,9614,9615,10232,10233,10234,11089,11918,12722,12724,12725,12727,14110,14111	49
5894	THESSALONIKI	AGADIR	120	153	12823,12824,12825	3	620,621,1251,1252,1253,2005,2642,2643,2644,3307,3308,3935,3936,3937,4742,4743,5442,5443,5444,5445,6172,6173,6174,6175,7125,7127,7129,7775,7776,7777,8428,8429,8430,8431,8965,8966,9616,9617,10235,10236,10237,11090,11919,12726,12728,12729,12731,14112,14113	49
5895	THESSALONIKI	AGADIR	127	160	12825	1	622,623,1254,1255,1256,2006,2645,2646,2647,3309,3310,3938,3939,3940,4744,4745,5446,5447,5448,5449,6176,6177,6178,6179,7128,7130,7132,7778,7779,7780,8432,8433,8434,8435,8967,8968,9618,9619,10238,10239,10240,11091,11920,12730,12732,12733,12735,14114,14115	49
5896	THESSALONIKI	AGADIR	134	167	0	0	624,625,1257,1258,1259,2007,2648,2649,2650,3311,3312,3941,3942,3943,4746,4747,5450,5451,5452,5453,6180,6181,6182,6183,7131,7133,7135,7781,7782,7783,8436,8437,8438,8439,8969,8970,9620,9621,10241,10242,10243,11092,11921,12734,12736,12737,12739,14116,14117	49
5897	THESSALONIKI	AGADIR	141	174	0	0	626,627,1260,1261,1262,2008,2651,2652,2653,3313,3314,3944,3945,3946,4748,4749,5454,5455,5456,5457,6184,6185,6186,6187,7134,7136,7138,7784,7785,7786,8440,8441,8442,8443,8971,8972,9622,9623,10244,10245,10246,11093,11922,12738,12740,12741,12743,14118,14119	49
5898	THESSALONIKI	AGADIR	148	180	0	0	628,629,1263,1264,1265,2009,2654,2655,2656,3315,3316,3947,3948,3949,4750,4751,5458,5459,5460,5461,6188,6189,6190,6191,7137,7139,7141,7787,7788,7789,8444,8445,8446,8447,8973,8974,9624,9625,10247,10248,10249,11094,11923,12742,12744,12745,12747,14120,14121	49
5899	THESSALONIKI	AGADIR	155	180	0	0	630,631,1266,1267,1268,2010,2657,2658,2659,3317,3318,3950,3951,3952,4752,4753,5462,5463,5464,5465,6192,6193,6194,6195,7140,7142,7144,7790,7791,7792,8448,8449,8450,8451,8975,8976,9626,9627,10250,10251,10252,11095,11924,12746,12748,12749,12751,14122,14123	49
5900	THESSALONIKI	AGADIR	162	180	0	0	632,633,1269,1270,1271,2011,2660,2661,2662,3319,3320,3953,3954,3955,4754,5466,5467,5468,6196,6197,6198,7143,7145,7793,7794,7795,8452,8453,8454,8977,8978,9628,9629,10253,10254,10255,11096,11925,12750,12752,12753,12754,14124,14125	44
5901	THESSALONIKI	AGADIR	169	180	0	0	0	0
5902	THESSALONIKI	AGADIR	176	180	0	0	0	0
5903	THESSALONIKI	ALEXANDRIA	1	51	0	0	0	0
5904	THESSALONIKI	ALEXANDRIA	8	58	0	0	0	0
5905	THESSALONIKI	ALEXANDRIA	15	65	12826,12827	2	0	0
5906	THESSALONIKI	ALEXANDRIA	22	72	12826,12827,12828,12829,12830,12831,12832	7	0	0
5907	THESSALONIKI	ALEXANDRIA	29	79	12832,12833,12834,12835,12836,12837	6	1991,4717,7088,7090,11077,11905	6
5908	THESSALONIKI	ALEXANDRIA	36	86	12837,12838,12839	3	597,1992,1993,3284,4718,4719,7089,7091,7093,9593,11078,11906,11907,12688	14
5909	THESSALONIKI	ALEXANDRIA	43	93	12839,12840,12841	3	598,599,1994,3285,3286,4720,4721,7092,7094,7096,9594,9595,11079,11908,12689,12690	16
5910	THESSALONIKI	ALEXANDRIA	50	100	12841,12842,12843	3	600,601,1995,3287,3288,4722,4723,7095,7097,7099,9596,9597,11080,11909,12691,12692	16
5911	THESSALONIKI	ALEXANDRIA	57	107	12843,12844,12845	3	602,603,1996,3289,3290,4724,4725,7098,7100,7102,9598,9599,11081,11910,12693,12694	16
5912	THESSALONIKI	ALEXANDRIA	64	114	12845,12846,12847	3	604,605,1997,3291,3292,4726,4727,5412,6142,7101,7103,7105,8398,8949,9600,9601,11082,11911,12695,12696,12698,14095	22
5913	THESSALONIKI	ALEXANDRIA	71	121	12847,12848,12849	3	606,607,1230,1998,2621,3293,3294,3914,4728,4729,5413,5414,5415,5416,6143,6144,6145,6146,7104,7106,7108,7754,8399,8400,8401,8402,8950,8951,8952,9602,9603,10214,11083,11912,12697,12699,12700,12702,14096,14097,14098	41
5914	THESSALONIKI	ALEXANDRIA	78	128	12849,12850,12851	3	608,609,1231,1232,1233,1234,1235,1999,2622,2623,2624,2625,2626,3295,3296,3915,3916,3917,3918,3919,4730,4731,5417,5418,5419,5420,5421,6147,6148,6149,6150,6151,7107,7109,7111,7755,7756,7757,7758,7759,8403,8404,8405,8406,8407,8953,8954,9604,9605,10215,10216,10217,10218,10219,11084,11913,12701,12703,12704,12705,12707,14099,14100,14101	64
5915	THESSALONIKI	ALEXANDRIA	85	135	12851,12852,12853	3	610,611,1236,1237,1238,2000,2627,2628,2629,3297,3298,3920,3921,3922,4732,4733,5422,5423,5424,5425,6152,6153,6154,6155,7110,7112,7114,7760,7761,7762,8408,8409,8410,8411,8955,8956,9606,9607,10220,10221,10222,11085,11914,12706,12708,12709,12711,14102,14103	49
5916	THESSALONIKI	ALEXANDRIA	92	142	12853,12854,12855	3	612,613,1239,1240,1241,2001,2630,2631,2632,3299,3300,3923,3924,3925,4734,4735,5426,5427,5428,5429,6156,6157,6158,6159,7113,7115,7117,7763,7764,7765,8412,8413,8414,8415,8957,8958,9608,9609,10223,10224,10225,11086,11915,12710,12712,12713,12715,14104,14105	49
5917	THESSALONIKI	ALEXANDRIA	99	149	12855,12856,12857	3	614,615,1242,1243,1244,2002,2633,2634,2635,3301,3302,3926,3927,3928,4736,4737,5430,5431,5432,5433,6160,6161,6162,6163,7116,7118,7120,7766,7767,7768,8416,8417,8418,8419,8959,8960,9610,9611,10226,10227,10228,11087,11916,12714,12716,12717,12719,14106,14107	49
5918	THESSALONIKI	ALEXANDRIA	106	156	12857,12858,12859	3	616,617,1245,1246,1247,2003,2636,2637,2638,3303,3304,3929,3930,3931,4738,4739,5434,5435,5436,5437,6164,6165,6166,6167,7119,7121,7123,7769,7770,7771,8420,8421,8422,8423,8961,8962,9612,9613,10229,10230,10231,11088,11917,12718,12720,12721,12723,14108,14109	49
5919	THESSALONIKI	ALEXANDRIA	113	163	12859	1	618,619,1248,1249,1250,2004,2639,2640,2641,3305,3306,3932,3933,3934,4740,4741,5438,5439,5440,5441,6168,6169,6170,6171,7122,7124,7126,7772,7773,7774,8424,8425,8426,8427,8963,8964,9614,9615,10232,10233,10234,11089,11918,12722,12724,12725,12727,14110,14111	49
5920	THESSALONIKI	ALEXANDRIA	120	170	0	0	620,621,1251,1252,1253,2005,2642,2643,2644,3307,3308,3935,3936,3937,4742,4743,5442,5443,5444,5445,6172,6173,6174,6175,7125,7127,7129,7775,7776,7777,8428,8429,8430,8431,8965,8966,9616,9617,10235,10236,10237,11090,11919,12726,12728,12729,12731,14112,14113	49
5921	THESSALONIKI	ALEXANDRIA	127	177	0	0	622,623,1254,1255,1256,2006,2645,2646,2647,3309,3310,3938,3939,3940,4744,4745,5446,5447,5448,5449,6176,6177,6178,6179,7128,7130,7132,7778,7779,7780,8432,8433,8434,8435,8967,8968,9618,9619,10238,10239,10240,11091,11920,12730,12732,12733,12735,14114,14115	49
5922	THESSALONIKI	ALEXANDRIA	134	180	0	0	624,625,1257,1258,1259,2007,2648,2649,2650,3311,3312,3941,3942,3943,4746,4747,5450,5451,5452,5453,6180,6181,6182,6183,7131,7133,7135,7781,7782,7783,8436,8437,8438,8439,8969,8970,9620,9621,10241,10242,10243,11092,11921,12734,12736,12737,12739,14116,14117	49
5923	THESSALONIKI	ALEXANDRIA	141	180	0	0	626,627,1260,1261,1262,2008,2651,2652,2653,3313,3314,3944,3945,3946,4748,4749,5454,5455,5456,5457,6184,6185,6186,6187,7134,7136,7138,7784,7785,7786,8440,8441,8442,8443,8971,8972,9622,9623,10244,10245,10246,11093,11922,12738,12740,12741,12743,14118,14119	49
5924	THESSALONIKI	ALEXANDRIA	148	180	0	0	628,629,1263,1264,1265,2009,2654,2655,2656,3315,3316,3947,3948,3949,4750,4751,5458,5459,5460,5461,6188,6189,6190,6191,7137,7139,7141,7787,7788,7789,8444,8445,8446,8447,8973,8974,9624,9625,10247,10248,10249,11094,11923,12742,12744,12745,12747,14120,14121	49
5925	THESSALONIKI	ALEXANDRIA	155	180	0	0	630,631,1266,1267,1268,2010,2657,2658,2659,3317,3318,3950,3951,3952,4752,4753,5462,5463,5464,5465,6192,6193,6194,6195,7140,7142,7144,7790,7791,7792,8448,8449,8450,8451,8975,8976,9626,9627,10250,10251,10252,11095,11924,12746,12748,12749,12751,14122,14123	49
5926	THESSALONIKI	ALEXANDRIA	162	180	0	0	632,633,1269,1270,1271,2011,2660,2661,2662,3319,3320,3953,3954,3955,4754,5466,5467,5468,6196,6197,6198,7143,7145,7793,7794,7795,8452,8453,8454,8977,8978,9628,9629,10253,10254,10255,11096,11925,12750,12752,12753,12754,14124,14125	44
5927	THESSALONIKI	ALEXANDRIA	169	180	0	0	0	0
5928	THESSALONIKI	ALEXANDRIA	176	180	0	0	0	0
5929	THESSALONIKI	BEIRUT	1	56	0	0	0	0
5930	THESSALONIKI	BEIRUT	8	63	0	0	0	0
5931	THESSALONIKI	BEIRUT	15	70	12904,12905	2	0	0
5932	THESSALONIKI	BEIRUT	22	77	12904,12905,12906,12907,12908,12909,12910	7	0	0
5933	THESSALONIKI	BEIRUT	29	84	12910,12911,12912,12913,12914,12915	6	1991,4717,7088,7090,11077,11905	6
5934	THESSALONIKI	BEIRUT	36	91	12915,12916,12917	3	597,1992,1993,3284,4718,4719,7089,7091,7093,9593,11078,11906,11907,12688	14
5935	THESSALONIKI	BEIRUT	43	98	12917,12918,12919	3	598,599,1994,3285,3286,4720,4721,7092,7094,7096,9594,9595,11079,11908,12689,12690	16
5936	THESSALONIKI	BEIRUT	50	105	12919,12920,12921	3	600,601,1995,3287,3288,4722,4723,7095,7097,7099,9596,9597,11080,11909,12691,12692	16
5937	THESSALONIKI	BEIRUT	57	112	12921,12922,12923	3	602,603,1996,3289,3290,4724,4725,7098,7100,7102,9598,9599,11081,11910,12693,12694	16
5938	THESSALONIKI	BEIRUT	64	119	12923,12924,12925	3	604,605,1997,3291,3292,4726,4727,5412,6142,7101,7103,7105,8398,8949,9600,9601,11082,11911,12695,12696,12698,14095	22
5939	THESSALONIKI	BEIRUT	71	126	12925,12926,12927	3	606,607,1230,1998,2621,3293,3294,3914,4728,4729,5413,5414,5415,5416,6143,6144,6145,6146,7104,7106,7108,7754,8399,8400,8401,8402,8950,8951,8952,9602,9603,10214,11083,11912,12697,12699,12700,12702,14096,14097,14098	41
5940	THESSALONIKI	BEIRUT	78	133	12927,12928,12929	3	608,609,1231,1232,1233,1234,1235,1999,2622,2623,2624,2625,2626,3295,3296,3915,3916,3917,3918,3919,4730,4731,5417,5418,5419,5420,5421,6147,6148,6149,6150,6151,7107,7109,7111,7755,7756,7757,7758,7759,8403,8404,8405,8406,8407,8953,8954,9604,9605,10215,10216,10217,10218,10219,11084,11913,12701,12703,12704,12705,12707,14099,14100,14101	64
5941	THESSALONIKI	BEIRUT	85	140	12929,12930,12931	3	610,611,1236,1237,1238,2000,2627,2628,2629,3297,3298,3920,3921,3922,4732,4733,5422,5423,5424,5425,6152,6153,6154,6155,7110,7112,7114,7760,7761,7762,8408,8409,8410,8411,8955,8956,9606,9607,10220,10221,10222,11085,11914,12706,12708,12709,12711,14102,14103	49
5942	THESSALONIKI	BEIRUT	92	147	12931,12932,12933	3	612,613,1239,1240,1241,2001,2630,2631,2632,3299,3300,3923,3924,3925,4734,4735,5426,5427,5428,5429,6156,6157,6158,6159,7113,7115,7117,7763,7764,7765,8412,8413,8414,8415,8957,8958,9608,9609,10223,10224,10225,11086,11915,12710,12712,12713,12715,14104,14105	49
