PathID	OriginPort	OriginTime	DestinationPort	DestinationTime	PathTime	TransshipPort	TransshipTime	PortPath_length	PortPath	Arcs_length	Arcs_ID
22875	E2	18	A5	119	101	D3,D1,B2	5,5,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	20	128,129,130,131,963,26,27,28,29,917,298,299,331,332,720,1108,721,722,751,752
22876	E2	25	A5	126	101	D3,D1,B2	5,5,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	20	136,137,138,139,966,31,32,33,34,920,305,306,337,338,726,1116,727,728,756,757
22877	E2	32	A5	133	101	D3,D1,B2	5,5,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	20	143,144,145,146,969,36,37,38,39,923,311,312,343,344,732,1124,733,734,761,762
22878	E2	39	A5	140	101	D3,D1,B2	5,5,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	20	150,151,152,153,972,41,42,43,44,926,317,318,349,350,738,1132,739,740,766,767
22879	E2	4	A5	105	101	D3,D1,A2,A1,B2	5,5,0,1,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	22	112,113,114,115,959,15,16,17,18,911,284,285,490,1088,1273,320,708,1092,709,710,741,742
22880	E2	11	A5	112	101	D3,D1,A2,A1,B2	5,5,0,1,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	22	120,121,122,123,961,21,22,23,24,914,291,292,496,1096,1280,326,714,1100,715,716,746,747
22881	E2	18	A5	119	101	D3,D1,A2,A1,B2	5,5,0,1,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	22	128,129,130,131,963,26,27,28,29,917,298,299,502,1104,1287,332,720,1108,721,722,751,752
22882	E2	25	A5	126	101	D3,D1,A2,A1,B2	5,5,0,1,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	22	136,137,138,139,966,31,32,33,34,920,305,306,508,1112,1294,338,726,1116,727,728,756,757
22883	E2	32	A5	133	101	D3,D1,A2,A1,B2	5,5,0,1,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	22	143,144,145,146,969,36,37,38,39,923,311,312,514,1120,1301,344,732,1124,733,734,761,762
22884	E2	39	A5	140	101	D3,D1,A2,A1,B2	5,5,0,1,0	18	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A6,A5	22	150,151,152,153,972,41,42,43,44,926,317,318,520,1128,1308,350,738,1132,739,740,766,767
22885	E2	4	A6	99	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	112,113,114,115,959,15,16,17,18,911,284,285,490,1088,491,492,493
22886	E2	11	A6	106	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	120,121,122,123,961,21,22,23,24,914,291,292,496,1096,497,498,499
22887	E2	18	A6	113	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	128,129,130,131,963,26,27,28,29,917,298,299,502,1104,503,504,505
22888	E2	25	A6	120	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	136,137,138,139,966,31,32,33,34,920,305,306,508,1112,509,510,511
22889	E2	32	A6	127	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	143,144,145,146,969,36,37,38,39,923,311,312,514,1120,515,516,517
22890	E2	39	A6	134	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	150,151,152,153,972,41,42,43,44,926,317,318,520,1128,521,522,523
22891	E2	46	A6	141	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	157,158,159,160,975,46,47,48,49,929,323,324,526,1136,527,528,529
22892	E2	53	A6	148	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	164,165,166,167,978,51,52,53,54,932,329,330,531,1144,532,533,534
22893	E2	60	A6	155	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	171,172,173,174,981,56,57,58,59,935,335,336,536,1152,537,538,539
22894	E2	67	A6	162	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	178,179,180,181,984,61,62,63,64,938,341,342,541,1160,542,543,544
22895	E2	74	A6	169	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	185,186,187,188,987,66,67,68,69,941,347,348,546,1167,547,548,549
22896	E2	81	A6	176	95	D3,D1,A2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B4,B5,A6	17	192,193,194,195,990,71,72,73,74,944,353,354,551,1173,552,553,554
22897	E2	4	A7	78	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	112,113,114,115,959,15,16,17,18,911,284,285,319,320,1092,708,709
22898	E2	11	A7	85	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	120,121,122,123,961,21,22,23,24,914,291,292,325,326,1100,714,715
22899	E2	18	A7	92	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	128,129,130,131,963,26,27,28,29,917,298,299,331,332,1108,720,721
22900	E2	25	A7	99	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	136,137,138,139,966,31,32,33,34,920,305,306,337,338,1116,726,727
22901	E2	32	A7	106	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	143,144,145,146,969,36,37,38,39,923,311,312,343,344,1124,732,733
22902	E2	39	A7	113	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	150,151,152,153,972,41,42,43,44,926,317,318,349,350,1132,738,739
22903	E2	46	A7	120	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	157,158,159,160,975,46,47,48,49,929,323,324,355,356,1140,744,745
22904	E2	53	A7	127	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	164,165,166,167,978,51,52,53,54,932,329,330,360,361,1148,749,750
22905	E2	60	A7	134	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	171,172,173,174,981,56,57,58,59,935,335,336,365,366,1156,754,755
22906	E2	67	A7	141	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	178,179,180,181,984,61,62,63,64,938,341,342,370,371,1164,759,760
22907	E2	74	A7	148	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	185,186,187,188,987,66,67,68,69,941,347,348,375,376,1171,764,765
22908	E2	81	A7	155	97	D3,D1,B2	5,5,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	17	192,193,194,195,990,71,72,73,74,944,353,354,380,381,1176,769,770
22909	E2	4	A7	78	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	112,113,114,115,959,15,16,17,18,911,284,285,490,1088,1273,320,1092,708,709
22910	E2	11	A7	85	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	120,121,122,123,961,21,22,23,24,914,291,292,496,1096,1280,326,1100,714,715
22911	E2	18	A7	92	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	128,129,130,131,963,26,27,28,29,917,298,299,502,1104,1287,332,1108,720,721
22912	E2	25	A7	99	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	136,137,138,139,966,31,32,33,34,920,305,306,508,1112,1294,338,1116,726,727
22913	E2	32	A7	106	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	143,144,145,146,969,36,37,38,39,923,311,312,514,1120,1301,344,1124,732,733
22914	E2	39	A7	113	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	150,151,152,153,972,41,42,43,44,926,317,318,520,1128,1308,350,1132,738,739
22915	E2	46	A7	120	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	157,158,159,160,975,46,47,48,49,929,323,324,526,1136,1315,356,1140,744,745
22916	E2	53	A7	127	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	164,165,166,167,978,51,52,53,54,932,329,330,531,1144,1321,361,1148,749,750
22917	E2	60	A7	134	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	171,172,173,174,981,56,57,58,59,935,335,336,536,1152,1327,366,1156,754,755
22918	E2	67	A7	141	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	178,179,180,181,984,61,62,63,64,938,341,342,541,1160,1332,371,1164,759,760
22919	E2	74	A7	148	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	185,186,187,188,987,66,67,68,69,941,347,348,546,1167,1337,376,1171,764,765
22920	E2	81	A7	155	97	D3,D1,A2,A1,B2	5,5,0,1,0	15	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7	19	192,193,194,195,990,71,72,73,74,944,353,354,551,1173,1342,381,1176,769,770
22921	E2	25	A8	47	22	D1	6	4	E2,E3,D1,A8	4	136,137,965,270
22922	E2	32	A8	54	22	D1	6	4	E2,E3,D1,A8	4	143,144,968,277
22923	E2	39	A8	61	22	D1	6	4	E2,E3,D1,A8	4	150,151,971,284
22924	E2	46	A8	68	22	D1	6	4	E2,E3,D1,A8	4	157,158,974,291
22925	E2	53	A8	75	22	D1	6	4	E2,E3,D1,A8	4	164,165,977,298
22926	E2	60	A8	82	22	D1	6	4	E2,E3,D1,A8	4	171,172,980,305
22927	E2	67	A8	89	22	D1	6	4	E2,E3,D1,A8	4	178,179,983,311
22928	E2	74	A8	96	22	D1	6	4	E2,E3,D1,A8	4	185,186,986,317
22929	E2	81	A8	103	22	D1	6	4	E2,E3,D1,A8	4	192,193,989,323
22930	E2	88	A8	110	22	D1	6	4	E2,E3,D1,A8	4	199,200,992,329
22931	E2	95	A8	117	22	D1	6	4	E2,E3,D1,A8	4	206,207,995,335
22932	E2	102	A8	124	22	D1	6	4	E2,E3,D1,A8	4	213,214,998,341
22933	E2	109	A8	131	22	D1	6	4	E2,E3,D1,A8	4	220,221,1001,347
22934	E2	116	A8	138	22	D1	6	4	E2,E3,D1,A8	4	227,228,1004,353
22935	E2	123	A8	145	22	D1	6	4	E2,E3,D1,A8	4	234,235,1007,359
22936	E2	130	A8	152	22	D1	6	4	E2,E3,D1,A8	4	241,242,1010,364
22937	E2	137	A8	159	22	D1	6	4	E2,E3,D1,A8	4	247,248,1013,369
22938	E2	144	A8	166	22	D1	6	4	E2,E3,D1,A8	4	253,254,1016,374
22939	E2	151	A8	173	22	D1	6	4	E2,E3,D1,A8	4	259,260,1017,379
22940	E2	4	A9	78	102	D3,D1,B2,A4	5,5,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	20	112,113,114,115,959,15,16,17,18,911,284,285,319,320,1092,708,709,710,1492,835
22941	E2	11	A9	85	102	D3,D1,B2,A4	5,5,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	20	120,121,122,123,961,21,22,23,24,914,291,292,325,326,1100,714,715,716,1497,841
22942	E2	18	A9	92	102	D3,D1,B2,A4	5,5,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	20	128,129,130,131,963,26,27,28,29,917,298,299,331,332,1108,720,721,722,1502,847
22943	E2	25	A9	99	102	D3,D1,B2,A4	5,5,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	20	136,137,138,139,966,31,32,33,34,920,305,306,337,338,1116,726,727,728,1507,853
22944	E2	32	A9	106	102	D3,D1,B2,A4	5,5,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	20	143,144,145,146,969,36,37,38,39,923,311,312,343,344,1124,732,733,734,1512,859
22945	E2	39	A9	113	102	D3,D1,B2,A4	5,5,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	20	150,151,152,153,972,41,42,43,44,926,317,318,349,350,1132,738,739,740,1517,865
22946	E2	4	A9	78	102	D3,D1,A2,A1,B2,A4	5,5,0,1,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	22	112,113,114,115,959,15,16,17,18,911,284,285,490,1088,1273,320,1092,708,709,710,1492,835
22947	E2	11	A9	85	102	D3,D1,A2,A1,B2,A4	5,5,0,1,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	22	120,121,122,123,961,21,22,23,24,914,291,292,496,1096,1280,326,1100,714,715,716,1497,841
22948	E2	18	A9	92	102	D3,D1,A2,A1,B2,A4	5,5,0,1,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	22	128,129,130,131,963,26,27,28,29,917,298,299,502,1104,1287,332,1108,720,721,722,1502,847
22949	E2	25	A9	99	102	D3,D1,A2,A1,B2,A4	5,5,0,1,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	22	136,137,138,139,966,31,32,33,34,920,305,306,508,1112,1294,338,1116,726,727,728,1507,853
22950	E2	32	A9	106	102	D3,D1,A2,A1,B2,A4	5,5,0,1,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	22	143,144,145,146,969,36,37,38,39,923,311,312,514,1120,1301,344,1124,732,733,734,1512,859
22951	E2	39	A9	113	102	D3,D1,A2,A1,B2,A4	5,5,0,1,0,3	17	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1,A7,A4,A9	22	150,151,152,153,972,41,42,43,44,926,317,318,520,1128,1308,350,1132,738,739,740,1517,865
22952	E2	25	A10	55	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	136,137,965,270,271,1073,582
22953	E2	32	A10	62	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	143,144,968,277,278,1081,586
22954	E2	39	A10	69	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	150,151,971,284,285,1089,590
22955	E2	46	A10	76	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	157,158,974,291,292,1097,594
22956	E2	53	A10	83	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	164,165,977,298,299,1105,598
22957	E2	60	A10	90	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	171,172,980,305,306,1113,602
22958	E2	67	A10	97	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	178,179,983,311,312,1121,606
22959	E2	74	A10	104	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	185,186,986,317,318,1129,610
22960	E2	81	A10	111	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	192,193,989,323,324,1137,614
22961	E2	88	A10	118	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	199,200,992,329,330,1145,618
22962	E2	95	A10	125	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	206,207,995,335,336,1153,622
22963	E2	102	A10	132	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	213,214,998,341,342,1161,626
22964	E2	109	A10	139	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	220,221,1001,347,348,1168,630
22965	E2	116	A10	146	30	D1,A2	6,3	6	E2,E3,D1,A8,A2,A10	7	227,228,1004,353,354,1174,634
22966	E2	25	A11	53	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	136,137,965,270,1026,399
22967	E2	32	A11	60	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	143,144,968,277,1035,401
22968	E2	39	A11	67	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	150,151,971,284,1044,403
22969	E2	46	A11	74	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	157,158,974,291,1053,405
22970	E2	53	A11	81	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	164,165,977,298,1062,407
22971	E2	60	A11	88	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	171,172,980,305,1071,409
22972	E2	67	A11	95	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	178,179,983,311,1079,411
22973	E2	74	A11	102	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	185,186,986,317,1087,413
22974	E2	81	A11	109	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	192,193,989,323,1095,415
22975	E2	88	A11	116	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	199,200,992,329,1103,417
22976	E2	95	A11	123	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	206,207,995,335,1111,419
22977	E2	102	A11	130	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	213,214,998,341,1119,421
22978	E2	109	A11	137	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	220,221,1001,347,1127,423
22979	E2	116	A11	144	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	227,228,1004,353,1135,425
22980	E2	123	A11	151	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	234,235,1007,359,1143,427
22981	E2	130	A11	158	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	241,242,1010,364,1151,429
22982	E2	137	A11	165	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	247,248,1013,369,1159,431
22983	E2	144	A11	172	28	D1,A8	6,3	5	E2,E3,D1,A8,A11	6	253,254,1016,374,1166,433
22984	E2	4	B1	78	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	112,113,114,115,959,15,16,17,18,911,284,285,319,320,1092,708
22985	E2	11	B1	85	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	120,121,122,123,961,21,22,23,24,914,291,292,325,326,1100,714
22986	E2	18	B1	92	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	128,129,130,131,963,26,27,28,29,917,298,299,331,332,1108,720
22987	E2	25	B1	99	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	136,137,138,139,966,31,32,33,34,920,305,306,337,338,1116,726
22988	E2	32	B1	106	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	143,144,145,146,969,36,37,38,39,923,311,312,343,344,1124,732
22989	E2	39	B1	113	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	150,151,152,153,972,41,42,43,44,926,317,318,349,350,1132,738
22990	E2	46	B1	120	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	157,158,159,160,975,46,47,48,49,929,323,324,355,356,1140,744
22991	E2	53	B1	127	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	164,165,166,167,978,51,52,53,54,932,329,330,360,361,1148,749
22992	E2	60	B1	134	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	171,172,173,174,981,56,57,58,59,935,335,336,365,366,1156,754
22993	E2	67	B1	141	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	178,179,180,181,984,61,62,63,64,938,341,342,370,371,1164,759
22994	E2	74	B1	148	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	185,186,187,188,987,66,67,68,69,941,347,348,375,376,1171,764
22995	E2	81	B1	155	79	D3,D1,B2	5,5,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	16	192,193,194,195,990,71,72,73,74,944,353,354,380,381,1176,769
22996	E2	4	B1	78	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	112,113,114,115,959,15,16,17,18,911,284,285,490,1088,1273,320,1092,708
22997	E2	11	B1	85	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	120,121,122,123,961,21,22,23,24,914,291,292,496,1096,1280,326,1100,714
22998	E2	18	B1	92	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	128,129,130,131,963,26,27,28,29,917,298,299,502,1104,1287,332,1108,720
22999	E2	25	B1	99	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	136,137,138,139,966,31,32,33,34,920,305,306,508,1112,1294,338,1116,726
23000	E2	32	B1	106	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	143,144,145,146,969,36,37,38,39,923,311,312,514,1120,1301,344,1124,732
23001	E2	39	B1	113	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	150,151,152,153,972,41,42,43,44,926,317,318,520,1128,1308,350,1132,738
23002	E2	46	B1	120	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	157,158,159,160,975,46,47,48,49,929,323,324,526,1136,1315,356,1140,744
23003	E2	53	B1	127	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	164,165,166,167,978,51,52,53,54,932,329,330,531,1144,1321,361,1148,749
23004	E2	60	B1	134	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	171,172,173,174,981,56,57,58,59,935,335,336,536,1152,1327,366,1156,754
23005	E2	67	B1	141	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	178,179,180,181,984,61,62,63,64,938,341,342,541,1160,1332,371,1164,759
23006	E2	74	B1	148	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	185,186,187,188,987,66,67,68,69,941,347,348,546,1167,1337,376,1171,764
23007	E2	81	B1	155	79	D3,D1,A2,A1,B2	5,5,0,1,0	14	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2,B1	18	192,193,194,195,990,71,72,73,74,944,353,354,551,1173,1342,381,1176,769
23008	E2	4	B2	78	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	112,113,114,115,959,15,16,17,18,911,284,285,319,320
23009	E2	11	B2	85	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	120,121,122,123,961,21,22,23,24,914,291,292,325,326
23010	E2	18	B2	92	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	128,129,130,131,963,26,27,28,29,917,298,299,331,332
23011	E2	25	B2	99	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	136,137,138,139,966,31,32,33,34,920,305,306,337,338
23012	E2	32	B2	106	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	143,144,145,146,969,36,37,38,39,923,311,312,343,344
23013	E2	39	B2	113	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	150,151,152,153,972,41,42,43,44,926,317,318,349,350
23014	E2	46	B2	120	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	157,158,159,160,975,46,47,48,49,929,323,324,355,356
23015	E2	53	B2	127	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	164,165,166,167,978,51,52,53,54,932,329,330,360,361
23016	E2	60	B2	134	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	171,172,173,174,981,56,57,58,59,935,335,336,365,366
23017	E2	67	B2	141	74	D3,D1	5,5	13	E2,E3,D1,D2,D3,B6,B7,D5,D1,A8,A2,A1,B2	14	178,179,180,181,984,61,62,63,64,938,341,342,370,371
