TravelingArc_ID	Route	Origin_node_ID	Origin_Call	Origin_Port	Round_Trip	OriginTime	TravelingTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
1535	12	1609	2	A4	16	109	3	1610	3	A6	112
1536	12	1610	3	A6	16	112	2	1611	4	A3	114
1537	12	1611	4	A3	16	114	11	1612	5	B2	125
1538	12	1612	5	B2	16	125	4	1613	6	B4	129
1539	12	1613	6	B4	16	129	19	1614	7	A9	148
1540	12	1615	2	A4	17	116	3	1616	3	A6	119
1541	12	1616	3	A6	17	119	2	1617	4	A3	121
1542	12	1617	4	A3	17	121	11	1618	5	B2	132
1543	12	1618	5	B2	17	132	4	1619	6	B4	136
1544	12	1619	6	B4	17	136	19	1620	7	A9	155
1545	12	1621	2	A4	18	123	3	1622	3	A6	126
1546	12	1622	3	A6	18	126	2	1623	4	A3	128
1547	12	1623	4	A3	18	128	11	1624	5	B2	139
1548	12	1624	5	B2	18	139	4	1625	6	B4	143
1549	12	1625	6	B4	18	143	19	1626	7	A9	162
1550	12	1627	2	A4	19	130	3	1628	3	A6	133
1551	12	1628	3	A6	19	133	2	1629	4	A3	135
1552	12	1629	4	A3	19	135	11	1630	5	B2	146
1553	12	1630	5	B2	19	146	4	1631	6	B4	150
1554	12	1631	6	B4	19	150	19	1632	7	A9	169
1555	12	1633	2	A4	20	137	3	1634	3	A6	140
1556	12	1634	3	A6	20	140	2	1635	4	A3	142
1557	12	1635	4	A3	20	142	11	1636	5	B2	153
1558	12	1636	5	B2	20	153	4	1637	6	B4	157
1559	12	1637	6	B4	20	157	19	1638	7	A9	176
1560	13	1639	1	A19	1	2	4	1640	2	A20	6
1561	13	1640	2	A20	1	6	3	1641	3	A5	9
1562	13	1641	3	A5	1	9	3	1642	4	A6	12
1563	13	1642	4	A6	1	12	16	1643	5	B1	28
1564	13	1643	5	B1	1	28	23	1644	6	A19	51
1565	13	1644	6	A19	1	51	4	1681	2	A20	55
1566	13	1645	1	A19	2	9	4	1646	2	A20	13
1567	13	1646	2	A20	2	13	3	1647	3	A5	16
1568	13	1647	3	A5	2	16	3	1648	4	A6	19
1569	13	1648	4	A6	2	19	16	1649	5	B1	35
1570	13	1649	5	B1	2	35	23	1650	6	A19	58
1571	13	1650	6	A19	2	58	4	1686	2	A20	62
1572	13	1651	1	A19	3	16	4	1652	2	A20	20
1573	13	1652	2	A20	3	20	3	1653	3	A5	23
1574	13	1653	3	A5	3	23	3	1654	4	A6	26
1575	13	1654	4	A6	3	26	16	1655	5	B1	42
1576	13	1655	5	B1	3	42	23	1656	6	A19	65
1577	13	1656	6	A19	3	65	4	1691	2	A20	69
1578	13	1657	1	A19	4	23	4	1658	2	A20	27
1579	13	1658	2	A20	4	27	3	1659	3	A5	30
1580	13	1659	3	A5	4	30	3	1660	4	A6	33
1581	13	1660	4	A6	4	33	16	1661	5	B1	49
1582	13	1661	5	B1	4	49	23	1662	6	A19	72
1583	13	1662	6	A19	4	72	4	1696	2	A20	76
1584	13	1663	1	A19	5	30	4	1664	2	A20	34
1585	13	1664	2	A20	5	34	3	1665	3	A5	37
1586	13	1665	3	A5	5	37	3	1666	4	A6	40
1587	13	1666	4	A6	5	40	16	1667	5	B1	56
1588	13	1667	5	B1	5	56	23	1668	6	A19	79
1589	13	1668	6	A19	5	79	4	1701	2	A20	83
1590	13	1669	1	A19	6	37	4	1670	2	A20	41
1591	13	1670	2	A20	6	41	3	1671	3	A5	44
1592	13	1671	3	A5	6	44	3	1672	4	A6	47
1593	13	1672	4	A6	6	47	16	1673	5	B1	63
1594	13	1673	5	B1	6	63	23	1674	6	A19	86
1595	13	1674	6	A19	6	86	4	1706	2	A20	90
1596	13	1675	1	A19	7	44	4	1676	2	A20	48
1597	13	1676	2	A20	7	48	3	1677	3	A5	51
1598	13	1677	3	A5	7	51	3	1678	4	A6	54
1599	13	1678	4	A6	7	54	16	1679	5	B1	70
1600	13	1679	5	B1	7	70	23	1680	6	A19	93
1601	13	1680	6	A19	7	93	4	1711	2	A20	97
1602	13	1681	2	A20	8	55	3	1682	3	A5	58
1603	13	1682	3	A5	8	58	3	1683	4	A6	61
1604	13	1683	4	A6	8	61	16	1684	5	B1	77
1605	13	1684	5	B1	8	77	23	1685	6	A19	100
1606	13	1685	6	A19	8	100	4	1716	2	A20	104
1607	13	1686	2	A20	9	62	3	1687	3	A5	65
1608	13	1687	3	A5	9	65	3	1688	4	A6	68
1609	13	1688	4	A6	9	68	16	1689	5	B1	84
1610	13	1689	5	B1	9	84	23	1690	6	A19	107
1611	13	1690	6	A19	9	107	4	1721	2	A20	111
1612	13	1691	2	A20	10	69	3	1692	3	A5	72
1613	13	1692	3	A5	10	72	3	1693	4	A6	75
1614	13	1693	4	A6	10	75	16	1694	5	B1	91
1615	13	1694	5	B1	10	91	23	1695	6	A19	114
1616	13	1695	6	A19	10	114	4	1726	2	A20	118
1617	13	1696	2	A20	11	76	3	1697	3	A5	79
1618	13	1697	3	A5	11	79	3	1698	4	A6	82
1619	13	1698	4	A6	11	82	16	1699	5	B1	98
1620	13	1699	5	B1	11	98	23	1700	6	A19	121
1621	13	1700	6	A19	11	121	4	1731	2	A20	125
1622	13	1701	2	A20	12	83	3	1702	3	A5	86
1623	13	1702	3	A5	12	86	3	1703	4	A6	89
1624	13	1703	4	A6	12	89	16	1704	5	B1	105
1625	13	1704	5	B1	12	105	23	1705	6	A19	128
1626	13	1705	6	A19	12	128	4	1736	2	A20	132
1627	13	1706	2	A20	13	90	3	1707	3	A5	93
1628	13	1707	3	A5	13	93	3	1708	4	A6	96
1629	13	1708	4	A6	13	96	16	1709	5	B1	112
1630	13	1709	5	B1	13	112	23	1710	6	A19	135
1631	13	1711	2	A20	14	97	3	1712	3	A5	100
1632	13	1712	3	A5	14	100	3	1713	4	A6	103
1633	13	1713	4	A6	14	103	16	1714	5	B1	119
1634	13	1714	5	B1	14	119	23	1715	6	A19	142
1635	13	1716	2	A20	15	104	3	1717	3	A5	107
1636	13	1717	3	A5	15	107	3	1718	4	A6	110
1637	13	1718	4	A6	15	110	16	1719	5	B1	126
1638	13	1719	5	B1	15	126	23	1720	6	A19	149
1639	13	1721	2	A20	16	111	3	1722	3	A5	114
1640	13	1722	3	A5	16	114	3	1723	4	A6	117
1641	13	1723	4	A6	16	117	16	1724	5	B1	133
1642	13	1724	5	B1	16	133	23	1725	6	A19	156
1643	13	1726	2	A20	17	118	3	1727	3	A5	121
1644	13	1727	3	A5	17	121	3	1728	4	A6	124
1645	13	1728	4	A6	17	124	16	1729	5	B1	140
1646	13	1729	5	B1	17	140	23	1730	6	A19	163
1647	13	1731	2	A20	18	125	3	1732	3	A5	128
1648	13	1732	3	A5	18	128	3	1733	4	A6	131
1649	13	1733	4	A6	18	131	16	1734	5	B1	147
1650	13	1734	5	B1	18	147	23	1735	6	A19	170
1651	13	1736	2	A20	19	132	3	1737	3	A5	135
1652	13	1737	3	A5	19	135	3	1738	4	A6	138
1653	13	1738	4	A6	19	138	16	1739	5	B1	154
1654	13	1739	5	B1	19	154	23	1740	6	A19	177
