Path ID,OriginPort,OriginTime,DestinationPort,DestinationTime,PathTime,TransshipPort,TransshipTime,PortPath_length,PortPath,Arcs_length,Arcs_ID
21262,E1,73,A1,101,28,D1,6,7,"E1,E2,E3,D1,A8,A2,A1",7,"163,185,186,1071,317,318,349"
21263,E1,73,A1,107,34,"D1,A2","6,7",7,"E1,E2,E3,D1,A8,A2,A1",8,"163,185,186,1071,317,318,1354,526"
21264,E1,73,A1,111,38,"D1,A2","6,3",9,"E1,E2,E3,D1,A8,A2,A10,A3,A1",10,"163,185,186,1071,317,318,1355,610,611,612"
21265,E1,80,A1,107,27,"D1,A2","6,0",7,"E1,E2,E3,D1,A8,A2,A1",8,"170,192,193,1077,323,324,1369,526"
21266,E1,80,A1,108,28,D1,6,7,"E1,E2,E3,D1,A8,A2,A1",7,"170,192,193,1077,323,324,355"
21267,E1,80,A1,114,34,"D1,A2","6,7",7,"E1,E2,E3,D1,A8,A2,A1",8,"170,192,193,1077,323,324,1370,531"
21268,E1,80,A1,118,38,"D1,A2","6,3",9,"E1,E2,E3,D1,A8,A2,A10,A3,A1",10,"170,192,193,1077,323,324,1371,614,615,616"
21269,E1,87,A1,114,27,"D1,A2","6,0",7,"E1,E2,E3,D1,A8,A2,A1",8,"177,199,200,1083,329,330,1385,531"
21270,E1,87,A1,115,28,D1,6,7,"E1,E2,E3,D1,A8,A2,A1",7,"177,199,200,1083,329,330,360"
21271,E1,87,A1,121,34,"D1,A2","6,7",7,"E1,E2,E3,D1,A8,A2,A1",8,"177,199,200,1083,329,330,1386,536"
21272,E1,87,A1,125,38,"D1,A2","6,3",9,"E1,E2,E3,D1,A8,A2,A10,A3,A1",10,"177,199,200,1083,329,330,1387,618,619,620"
21273,E1,94,A1,121,27,"D1,A2","6,0",7,"E1,E2,E3,D1,A8,A2,A1",8,"184,206,207,1089,335,336,1401,536"
21274,E1,94,A1,122,28,D1,6,7,"E1,E2,E3,D1,A8,A2,A1",7,"184,206,207,1089,335,336,365"
21275,E1,94,A1,128,34,"D1,A2","6,7",7,"E1,E2,E3,D1,A8,A2,A1",8,"184,206,207,1089,335,336,1402,541"
21276,E1,94,A1,132,38,"D1,A2","6,3",9,"E1,E2,E3,D1,A8,A2,A10,A3,A1",10,"184,206,207,1089,335,336,1403,622,623,624"
21277,E1,101,A1,128,27,"D1,A2","6,0",7,"E1,E2,E3,D1,A8,A2,A1",8,"191,213,214,1095,341,342,1416,541"
21278,E1,101,A1,129,28,D1,6,7,"E1,E2,E3,D1,A8,A2,A1",7,"191,213,214,1095,341,342,370"
21279,E1,101,A1,135,34,"D1,A2","6,7",7,"E1,E2,E3,D1,A8,A2,A1",8,"191,213,214,1095,341,342,1417,546"
21280,E1,101,A1,139,38,"D1,A2","6,3",9,"E1,E2,E3,D1,A8,A2,A10,A3,A1",10,"191,213,214,1095,341,342,1418,626,627,628"
21281,E1,108,A1,135,27,"D1,A2","6,0",7,"E1,E2,E3,D1,A8,A2,A1",8,"198,220,221,1101,347,348,1429,546"
21282,E1,108,A1,136,28,D1,6,7,"E1,E2,E3,D1,A8,A2,A1",7,"198,220,221,1101,347,348,375"
21283,E1,108,A1,142,34,"D1,A2","6,7",7,"E1,E2,E3,D1,A8,A2,A1",8,"198,220,221,1101,347,348,1430,551"
21284,E1,108,A1,146,38,"D1,A2","6,3",9,"E1,E2,E3,D1,A8,A2,A10,A3,A1",10,"198,220,221,1101,347,348,1431,630,631,632"
21285,E1,115,A1,142,27,"D1,A2","6,0",7,"E1,E2,E3,D1,A8,A2,A1",8,"205,227,228,1107,353,354,1439,551"
21286,E1,115,A1,143,28,D1,6,7,"E1,E2,E3,D1,A8,A2,A1",7,"205,227,228,1107,353,354,380"
21287,E1,115,A1,153,38,"D1,A2","6,3",9,"E1,E2,E3,D1,A8,A2,A10,A3,A1",10,"205,227,228,1107,353,354,1440,634,635,636"
21288,E1,24,A10,55,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"135,136,137,1029,270,271,1243,582"
21289,E1,31,A10,62,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"118,143,144,1035,277,278,1259,586"
21290,E1,38,A10,69,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"126,150,151,1041,284,285,1275,590"
21291,E1,45,A10,76,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"134,157,158,1047,291,292,1291,594"
21292,E1,52,A10,83,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"142,164,165,1053,298,299,1307,598"
21293,E1,59,A10,90,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"149,171,172,1059,305,306,1323,602"
21294,E1,66,A10,97,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"156,178,179,1065,311,312,1339,606"
21295,E1,73,A10,104,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"163,185,186,1071,317,318,1355,610"
21296,E1,80,A10,111,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"170,192,193,1077,323,324,1371,614"
21297,E1,87,A10,118,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"177,199,200,1083,329,330,1387,618"
21298,E1,94,A10,125,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"184,206,207,1089,335,336,1403,622"
21299,E1,101,A10,132,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"191,213,214,1095,341,342,1418,626"
21300,E1,108,A10,139,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"198,220,221,1101,347,348,1431,630"
21301,E1,115,A10,146,31,"D1,A2","6,3",7,"E1,E2,E3,D1,A8,A2,A10",8,"205,227,228,1107,353,354,1440,634"
21302,E1,24,A11,53,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"135,136,137,1029,270,1149,399"
21303,E1,31,A11,60,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"118,143,144,1035,277,1167,401"
21304,E1,38,A11,67,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"126,150,151,1041,284,1185,403"
21305,E1,45,A11,74,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"134,157,158,1047,291,1203,405"
21306,E1,52,A11,81,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"142,164,165,1053,298,1221,407"
21307,E1,59,A11,88,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"149,171,172,1059,305,1239,409"
21308,E1,66,A11,95,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"156,178,179,1065,311,1255,411"
21309,E1,73,A11,102,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"163,185,186,1071,317,1271,413"
21310,E1,80,A11,109,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"170,192,193,1077,323,1287,415"
21311,E1,87,A11,116,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"177,199,200,1083,329,1303,417"
21312,E1,94,A11,123,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"184,206,207,1089,335,1319,419"
21313,E1,101,A11,130,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"191,213,214,1095,341,1335,421"
21314,E1,108,A11,137,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"198,220,221,1101,347,1351,423"
21315,E1,115,A11,144,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"205,227,228,1107,353,1367,425"
21316,E1,122,A11,151,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"212,234,235,1113,359,1383,427"
21317,E1,129,A11,158,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"219,241,242,1119,364,1399,429"
21318,E1,136,A11,165,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"226,247,248,1125,369,1414,431"
21319,E1,143,A11,172,29,"D1,A8","6,3",6,"E1,E2,E3,D1,A8,A11",7,"233,253,254,1129,374,1427,433"
21320,E1,24,A2,49,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"135,136,137,1029,270,271"
21321,E1,31,A2,56,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"118,143,144,1035,277,278"
21322,E1,38,A2,63,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"126,150,151,1041,284,285"
21323,E1,45,A2,70,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"134,157,158,1047,291,292"
21324,E1,52,A2,77,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"142,164,165,1053,298,299"
21325,E1,59,A2,84,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"149,171,172,1059,305,306"
21326,E1,66,A2,91,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"156,178,179,1065,311,312"
21327,E1,73,A2,98,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"163,185,186,1071,317,318"
21328,E1,80,A2,105,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"170,192,193,1077,323,324"
21329,E1,87,A2,112,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"177,199,200,1083,329,330"
21330,E1,94,A2,119,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"184,206,207,1089,335,336"
21331,E1,101,A2,126,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"191,213,214,1095,341,342"
21332,E1,108,A2,133,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"198,220,221,1101,347,348"
21333,E1,115,A2,140,25,D1,6,6,"E1,E2,E3,D1,A8,A2",6,"205,227,228,1107,353,354"
21334,E1,24,A3,61,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"135,136,137,1029,270,271,1243,582,583"
21335,E1,31,A3,68,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"118,143,144,1035,277,278,1259,586,587"
21336,E1,38,A3,75,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"126,150,151,1041,284,285,1275,590,591"
21337,E1,45,A3,82,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"134,157,158,1047,291,292,1291,594,595"
21338,E1,52,A3,89,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"142,164,165,1053,298,299,1307,598,599"
21339,E1,59,A3,96,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"149,171,172,1059,305,306,1323,602,603"
21340,E1,66,A3,103,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"156,178,179,1065,311,312,1339,606,607"
21341,E1,73,A3,110,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"163,185,186,1071,317,318,1355,610,611"
21342,E1,80,A3,117,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"170,192,193,1077,323,324,1371,614,615"
21343,E1,87,A3,124,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"177,199,200,1083,329,330,1387,618,619"
21344,E1,94,A3,131,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"184,206,207,1089,335,336,1403,622,623"
21345,E1,101,A3,138,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"191,213,214,1095,341,342,1418,626,627"
21346,E1,108,A3,145,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"198,220,221,1101,347,348,1431,630,631"
21347,E1,115,A3,152,37,"D1,A2","6,3",8,"E1,E2,E3,D1,A8,A2,A10,A3",9,"205,227,228,1107,353,354,1440,634,635"
21348,E1,24,A8,47,23,D1,6,5,"E1,E2,E3,D1,A8",5,"135,136,137,1029,270"
21349,E1,31,A8,54,23,D1,6,5,"E1,E2,E3,D1,A8",5,"118,143,144,1035,277"
21350,E1,38,A8,61,23,D1,6,5,"E1,E2,E3,D1,A8",5,"126,150,151,1041,284"
21351,E1,45,A8,68,23,D1,6,5,"E1,E2,E3,D1,A8",5,"134,157,158,1047,291"
21352,E1,52,A8,75,23,D1,6,5,"E1,E2,E3,D1,A8",5,"142,164,165,1053,298"
21353,E1,59,A8,82,23,D1,6,5,"E1,E2,E3,D1,A8",5,"149,171,172,1059,305"
21354,E1,66,A8,89,23,D1,6,5,"E1,E2,E3,D1,A8",5,"156,178,179,1065,311"
21355,E1,73,A8,96,23,D1,6,5,"E1,E2,E3,D1,A8",5,"163,185,186,1071,317"
21356,E1,80,A8,103,23,D1,6,5,"E1,E2,E3,D1,A8",5,"170,192,193,1077,323"
21357,E1,87,A8,110,23,D1,6,5,"E1,E2,E3,D1,A8",5,"177,199,200,1083,329"
21358,E1,94,A8,117,23,D1,6,5,"E1,E2,E3,D1,A8",5,"184,206,207,1089,335"
21359,E1,101,A8,124,23,D1,6,5,"E1,E2,E3,D1,A8",5,"191,213,214,1095,341"
21360,E1,108,A8,131,23,D1,6,5,"E1,E2,E3,D1,A8",5,"198,220,221,1101,347"
21361,E1,115,A8,138,23,D1,6,5,"E1,E2,E3,D1,A8",5,"205,227,228,1107,353"
21362,E1,122,A8,145,23,D1,6,5,"E1,E2,E3,D1,A8",5,"212,234,235,1113,359"
21363,E1,129,A8,152,23,D1,6,5,"E1,E2,E3,D1,A8",5,"219,241,242,1119,364"
21364,E1,136,A8,159,23,D1,6,5,"E1,E2,E3,D1,A8",5,"226,247,248,1125,369"
21365,E1,143,A8,166,23,D1,6,5,"E1,E2,E3,D1,A8",5,"233,253,254,1129,374"
21366,E1,150,A8,173,23,D1,6,5,"E1,E2,E3,D1,A8",5,"240,259,260,1131,379"
21367,E1,24,B2,64,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"135,136,137,1029,270,271,307,308"
21368,E1,24,B2,64,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"135,136,137,1029,270,271,1241,478,1609,308"
21369,E1,31,B2,71,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"118,143,144,1035,277,278,313,314"
21370,E1,31,B2,71,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"118,143,144,1035,277,278,1257,484,1623,314"
21371,E1,38,B2,78,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"126,150,151,1041,284,285,319,320"
21372,E1,38,B2,78,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"126,150,151,1041,284,285,1273,490,1637,320"
21373,E1,45,B2,85,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"134,157,158,1047,291,292,325,326"
21374,E1,45,B2,85,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"134,157,158,1047,291,292,1289,496,1651,326"
21375,E1,52,B2,92,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"142,164,165,1053,298,299,331,332"
21376,E1,52,B2,92,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"142,164,165,1053,298,299,1305,502,1665,332"
21377,E1,59,B2,99,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"149,171,172,1059,305,306,337,338"
21378,E1,59,B2,99,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"149,171,172,1059,305,306,1321,508,1679,338"
21379,E1,66,B2,106,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"156,178,179,1065,311,312,343,344"
21380,E1,66,B2,106,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"156,178,179,1065,311,312,1337,514,1693,344"
21381,E1,73,B2,113,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"163,185,186,1071,317,318,349,350"
21382,E1,73,B2,113,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"163,185,186,1071,317,318,1353,520,1707,350"
21383,E1,80,B2,120,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"170,192,193,1077,323,324,355,356"
21384,E1,80,B2,120,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"170,192,193,1077,323,324,1369,526,1720,356"
21385,E1,87,B2,127,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"177,199,200,1083,329,330,360,361"
21386,E1,87,B2,127,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"177,199,200,1083,329,330,1385,531,1731,361"
21387,E1,94,B2,134,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"184,206,207,1089,335,336,365,366"
21388,E1,94,B2,134,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"184,206,207,1089,335,336,1401,536,1741,366"
21389,E1,101,B2,141,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"191,213,214,1095,341,342,370,371"
21390,E1,101,B2,141,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"191,213,214,1095,341,342,1416,541,1751,371"
21391,E1,108,B2,148,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"198,220,221,1101,347,348,375,376"
21392,E1,108,B2,148,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"198,220,221,1101,347,348,1429,546,1761,376"
21393,E1,115,B2,155,40,D1,6,8,"E1,E2,E3,D1,A8,A2,A1,B2",8,"205,227,228,1107,353,354,380,381"
21394,E1,115,B2,155,40,"D1,A2,A1","6,0,1",8,"E1,E2,E3,D1,A8,A2,A1,B2",10,"205,227,228,1107,353,354,1439,551,1769,381"
21395,E1,24,B4,62,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"135,136,137,1029,270,271,1241,478,479"
21396,E1,31,B4,69,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"118,143,144,1035,277,278,1257,484,485"
21397,E1,38,B4,76,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"126,150,151,1041,284,285,1273,490,491"
21398,E1,45,B4,83,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"134,157,158,1047,291,292,1289,496,497"
21399,E1,52,B4,90,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"142,164,165,1053,298,299,1305,502,503"
21400,E1,59,B4,97,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"149,171,172,1059,305,306,1321,508,509"
21401,E1,66,B4,104,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"156,178,179,1065,311,312,1337,514,515"
21402,E1,73,B4,111,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"163,185,186,1071,317,318,1353,520,521"
21403,E1,80,B4,118,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"170,192,193,1077,323,324,1369,526,527"
21404,E1,87,B4,125,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"177,199,200,1083,329,330,1385,531,532"
21405,E1,94,B4,132,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"184,206,207,1089,335,336,1401,536,537"
21406,E1,101,B4,139,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"191,213,214,1095,341,342,1416,541,542"
21407,E1,108,B4,146,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"198,220,221,1101,347,348,1429,546,547"
21408,E1,115,B4,153,38,"D1,A2","6,0",8,"E1,E2,E3,D1,A8,A2,A1,B4",9,"205,227,228,1107,353,354,1439,551,552"
21409,E1,24,B5,66,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"135,136,137,1029,270,271,1241,478,479,480"
21410,E1,31,B5,73,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"118,143,144,1035,277,278,1257,484,485,486"
21411,E1,38,B5,80,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"126,150,151,1041,284,285,1273,490,491,492"
21412,E1,45,B5,87,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"134,157,158,1047,291,292,1289,496,497,498"
21413,E1,52,B5,94,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"142,164,165,1053,298,299,1305,502,503,504"
21414,E1,59,B5,101,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"149,171,172,1059,305,306,1321,508,509,510"
21415,E1,66,B5,108,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"156,178,179,1065,311,312,1337,514,515,516"
21416,E1,73,B5,115,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"163,185,186,1071,317,318,1353,520,521,522"
21417,E1,80,B5,122,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"170,192,193,1077,323,324,1369,526,527,528"
21418,E1,87,B5,129,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"177,199,200,1083,329,330,1385,531,532,533"
21419,E1,94,B5,136,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"184,206,207,1089,335,336,1401,536,537,538"
21420,E1,101,B5,143,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"191,213,214,1095,341,342,1416,541,542,543"
21421,E1,108,B5,150,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"198,220,221,1101,347,348,1429,546,547,548"
21422,E1,115,B5,157,42,"D1,A2","6,0",9,"E1,E2,E3,D1,A8,A2,A1,B4,B5",10,"205,227,228,1107,353,354,1439,551,552,553"
21423,E1,3,B6,23,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"111,112,113,1014,8,9"
21424,E1,3,B6,30,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"111,112,113,114,115,1016,15"
21425,E1,10,B6,30,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"119,120,121,1018,14,15"
21426,E1,10,B6,37,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"119,120,121,122,123,1020,21"
21427,E1,17,B6,37,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"127,128,129,1022,20,21"
21428,E1,17,B6,44,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"127,128,129,130,131,1025,26"
21429,E1,24,B6,44,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"135,136,137,1027,25,26"
21430,E1,24,B6,51,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"135,136,137,138,139,1031,31"
21431,E1,31,B6,51,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"118,143,144,1033,30,31"
21432,E1,31,B6,58,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"118,143,144,145,146,1037,36"
21433,E1,38,B6,58,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"126,150,151,1039,35,36"
21434,E1,38,B6,65,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"126,150,151,152,153,1043,41"
21435,E1,45,B6,65,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"134,157,158,1045,40,41"
21436,E1,45,B6,72,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"134,157,158,159,160,1049,46"
21437,E1,52,B6,72,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"142,164,165,1051,45,46"
21438,E1,52,B6,79,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"142,164,165,166,167,1055,51"
21439,E1,59,B6,79,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"149,171,172,1057,50,51"
21440,E1,59,B6,86,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"149,171,172,173,174,1061,56"
21441,E1,66,B6,86,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"156,178,179,1063,55,56"
21442,E1,66,B6,93,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"156,178,179,180,181,1067,61"
21443,E1,73,B6,93,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"163,185,186,1069,60,61"
21444,E1,73,B6,100,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"163,185,186,187,188,1073,66"
21445,E1,80,B6,100,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"170,192,193,1075,65,66"
21446,E1,80,B6,107,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"170,192,193,194,195,1079,71"
21447,E1,87,B6,107,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"177,199,200,1081,70,71"
21448,E1,87,B6,114,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"177,199,200,201,202,1085,76"
21449,E1,94,B6,114,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"184,206,207,1087,75,76"
21450,E1,94,B6,121,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"184,206,207,208,209,1091,81"
21451,E1,101,B6,121,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"191,213,214,1093,80,81"
21452,E1,101,B6,128,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"191,213,214,215,216,1097,86"
21453,E1,108,B6,128,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"198,220,221,1099,85,86"
21454,E1,108,B6,135,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"198,220,221,222,223,1103,91"
21455,E1,115,B6,135,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"205,227,228,1105,90,91"
21456,E1,115,B6,142,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"205,227,228,229,230,1109,96"
21457,E1,122,B6,142,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"212,234,235,1111,95,96"
21458,E1,122,B6,149,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"212,234,235,236,237,1115,100"
21459,E1,129,B6,149,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"219,241,242,1117,99,100"
21460,E1,129,B6,156,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"219,241,242,243,244,1121,104"
21461,E1,136,B6,156,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"226,247,248,1123,103,104"
21462,E1,136,B6,163,27,D3,5,7,"E1,E2,E3,D1,D2,D3,B6",7,"226,247,248,249,250,1127,108"
21463,E1,143,B6,163,20,D1,1,6,"E1,E2,E3,D1,D3,B6",6,"233,253,254,1128,107,108"
21464,E1,3,B7,29,26,D1,1,7,"E1,E2,E3,D1,D3,B6,B7",7,"111,112,113,1014,8,9,10"
